Train No,Train Name,SEQ,Station Code,Station Name,Arrival time,Departure Time,Distance,Source Station,Source Station Name,Destination Station,Destination Station Name
6047,MAS-QLN SPL,19,QLN,QUILON,10:30:00,10:30:00,849,MAS,CHENNAI CENTRAL,QLN,QUILON
6048,QLN- MAS SPL,1,QLN,QUILON,13:30:00,13:30:00,0,QLN,QUILON,MAS,CHENNAI CENTRAL
6048,QLN- MAS SPL,2,KYJ,KAYANKULAM J,14:10:00,14:12:00,40,QLN,QUILON,MAS,CHENNAI CENTRAL
6048,QLN- MAS SPL,3,MVLK,MAVELIKARA,14:21:00,14:23:00,48,QLN,QUILON,MAS,CHENNAI CENTRAL
6048,QLN- MAS SPL,4,CNGR,CHENGANNUR,14:24:00,14:26:00,61,QLN,QUILON,MAS,CHENNAI CENTRAL
6048,QLN- MAS SPL,5,TRVL,TIRUVALLA,14:32:00,14:36:00,70,QLN,QUILON,MAS,CHENNAI CENTRAL
6048,QLN- MAS SPL,6,CGY,CHANGANACHER,14:58:00,15:00:00,78,QLN,QUILON,MAS,CHENNAI CENTRAL
6048,QLN- MAS SPL,7,KTYM,KOTTAYAM,15:12:00,15:15:00,95,QLN,QUILON,MAS,CHENNAI CENTRAL
6048,QLN- MAS SPL,8,ERN,ERNAKULAM TO,16:35:00,16:40:00,155,QLN,QUILON,MAS,CHENNAI CENTRAL
6048,QLN- MAS SPL,9,AWY,ALWAYE,17:00:00,17:02:00,172,QLN,QUILON,MAS,CHENNAI CENTRAL
6048,QLN- MAS SPL,10,TCR,TRICHUR,18:05:00,18:07:00,227,QLN,QUILON,MAS,CHENNAI CENTRAL
6048,QLN- MAS SPL,11,PGT,PALAKKAD JN,20:10:00,20:15:00,303,QLN,QUILON,MAS,CHENNAI CENTRAL
6048,QLN- MAS SPL,12,CBE,COIMBATORE,21:40:00,21:45:00,357,QLN,QUILON,MAS,CHENNAI CENTRAL
6048,QLN- MAS SPL,13,TUP,TIRUPPUR,22:30:00,22:32:00,408,QLN,QUILON,MAS,CHENNAI CENTRAL
6048,QLN- MAS SPL,14,ED,ERODE JN.,23:20:00,23:25:00,458,QLN,QUILON,MAS,CHENNAI CENTRAL
6048,QLN- MAS SPL,15,SA,SALEM JN.,00:19:00,00:24:00,517,QLN,QUILON,MAS,CHENNAI CENTRAL
6048,QLN- MAS SPL,16,JTJ,JOLARPETTAI,02:05:00,02:07:00,639,QLN,QUILON,MAS,CHENNAI CENTRAL
6048,QLN- MAS SPL,17,KPD,KATPADI JN,04:03:00,04:05:00,722,QLN,QUILON,MAS,CHENNAI CENTRAL
6048,QLN- MAS SPL,18,AJJ,ARAKKONAM JN,04:58:00,05:00:00,783,QLN,QUILON,MAS,CHENNAI CENTRAL
6048,QLN- MAS SPL,19,PER,PERAMBUR,05:43:00,05:45:00,846,QLN,QUILON,MAS,CHENNAI CENTRAL
6048,QLN- MAS SPL,20,MAS,CHENNAI CENT,06:30:00,06:30:00,852,QLN,QUILON,MAS,CHENNAI CENTRAL
6049,MS-QLN SPL F,1,MS,CHENNAI EGMO,14:45:00,14:45:00,0,MS,CHENNAI EGMORE,QLN,QUILON
6049,MS-QLN SPL F,2,AJJ,ARAKKONAM JN,16:26:00,16:28:00,74,MS,CHENNAI EGMORE,QLN,QUILON
6049,MS-QLN SPL F,3,KPD,KATPADI JN,17:15:00,17:17:00,134,MS,CHENNAI EGMORE,QLN,QUILON
6049,MS-QLN SPL F,4,JTJ,JOLARPETTAI,18:30:00,18:32:00,218,MS,CHENNAI EGMORE,QLN,QUILON
6049,MS-QLN SPL F,5,SA,SALEM JN.,20:00:00,20:05:00,337,MS,CHENNAI EGMORE,QLN,QUILON
6049,MS-QLN SPL F,6,ED,ERODE JN.,21:00:00,21:05:00,396,MS,CHENNAI EGMORE,QLN,QUILON
6049,MS-QLN SPL F,7,TUP,TIRUPPUR,21:50:00,21:52:00,447,MS,CHENNAI EGMORE,QLN,QUILON
6049,MS-QLN SPL F,8,CBE,COIMBATORE,22:50:00,22:55:00,497,MS,CHENNAI EGMORE,QLN,QUILON
6049,MS-QLN SPL F,9,PGT,PALAKKAD JN,00:05:00,00:10:00,552,MS,CHENNAI EGMORE,QLN,QUILON
6049,MS-QLN SPL F,10,TCR,TRICHUR,01:20:00,01:23:00,628,MS,CHENNAI EGMORE,QLN,QUILON
6049,MS-QLN SPL F,11,AWY,ALWAYE,02:20:00,02:22:00,683,MS,CHENNAI EGMORE,QLN,QUILON
6049,MS-QLN SPL F,12,ERN,ERNAKULAM TO,02:45:00,02:50:00,699,MS,CHENNAI EGMORE,QLN,QUILON
6049,MS-QLN SPL F,13,KTYM,KOTTAYAM,03:55:00,03:58:00,759,MS,CHENNAI EGMORE,QLN,QUILON
6049,MS-QLN SPL F,14,CGY,CHANGANACHER,04:14:00,04:15:00,776,MS,CHENNAI EGMORE,QLN,QUILON
6049,MS-QLN SPL F,15,TRVL,TIRUVALLA,04:24:00,04:25:00,784,MS,CHENNAI EGMORE,QLN,QUILON
6049,MS-QLN SPL F,16,CNGR,CHENGANNUR,04:33:00,04:35:00,794,MS,CHENNAI EGMORE,QLN,QUILON
6049,MS-QLN SPL F,17,MVLK,MAVELIKARA,04:47:00,04:49:00,806,MS,CHENNAI EGMORE,QLN,QUILON
6049,MS-QLN SPL F,18,KYJ,KAYANKULAM J,05:04:00,05:06:00,814,MS,CHENNAI EGMORE,QLN,QUILON
6049,MS-QLN SPL F,19,QLN,QUILON,05:50:00,05:50:00,855,MS,CHENNAI EGMORE,QLN,QUILON
6050,QLN-MS  SPL,1,QLN,QUILON,13:00:00,13:00:00,0,QLN,QUILON,MS,CHENNAI EGMORE
6050,QLN-MS  SPL,2,KYJ,KAYANKULAM J,13:38:00,13:40:00,40,QLN,QUILON,MS,CHENNAI EGMORE
6050,QLN-MS  SPL,3,MVLK,MAVELIKARA,13:49:00,13:51:00,48,QLN,QUILON,MS,CHENNAI EGMORE
6050,QLN-MS  SPL,4,CNGR,CHENGANNUR,13:58:00,14:00:00,61,QLN,QUILON,MS,CHENNAI EGMORE
6050,QLN-MS  SPL,5,TRVL,TIRUVALLA,14:10:00,14:11:00,70,QLN,QUILON,MS,CHENNAI EGMORE
6050,QLN-MS  SPL,6,CGY,CHANGANACHER,14:20:00,14:21:00,78,QLN,QUILON,MS,CHENNAI EGMORE
6050,QLN-MS  SPL,7,KTYM,KOTTAYAM,14:46:00,14:51:00,95,QLN,QUILON,MS,CHENNAI EGMORE
6050,QLN-MS  SPL,8,ERN,ERNAKULAM TO,16:10:00,16:15:00,155,QLN,QUILON,MS,CHENNAI EGMORE
6050,QLN-MS  SPL,9,AWY,ALWAYE,16:35:00,16:37:00,172,QLN,QUILON,MS,CHENNAI EGMORE
6050,QLN-MS  SPL,10,TCR,TRICHUR,17:24:00,17:27:00,227,QLN,QUILON,MS,CHENNAI EGMORE
6050,QLN-MS  SPL,11,PGT,PALAKKAD JN,19:54:00,19:59:00,303,QLN,QUILON,MS,CHENNAI EGMORE
6050,QLN-MS  SPL,12,CBE,COIMBATORE,21:10:00,21:15:00,357,QLN,QUILON,MS,CHENNAI EGMORE
6050,QLN-MS  SPL,13,TUP,TIRUPPUR,22:07:00,22:09:00,408,QLN,QUILON,MS,CHENNAI EGMORE
6050,QLN-MS  SPL,14,ED,ERODE JN.,22:55:00,23:00:00,458,QLN,QUILON,MS,CHENNAI EGMORE
6050,QLN-MS  SPL,15,SA,SALEM JN.,23:50:00,23:55:00,517,QLN,QUILON,MS,CHENNAI EGMORE
6050,QLN-MS  SPL,16,JTJ,JOLARPETTAI,01:40:00,01:42:00,639,QLN,QUILON,MS,CHENNAI EGMORE
6050,QLN-MS  SPL,17,KPD,KATPADI JN,02:55:00,02:57:00,722,QLN,QUILON,MS,CHENNAI EGMORE
6050,QLN-MS  SPL,18,AJJ,ARAKKONAM JN,03:53:00,03:55:00,783,QLN,QUILON,MS,CHENNAI EGMORE
6050,QLN-MS  SPL,19,PER,PERAMBUR,04:48:00,04:50:00,846,QLN,QUILON,MS,CHENNAI EGMORE
6050,QLN-MS  SPL,20,MS,CHENNAI EGMO,05:30:00,05:30:00,857,QLN,QUILON,MS,CHENNAI EGMORE
6053,KCVL-MAJN S/,1,KCVL,KOCHUVELI,18:35:00,18:35:00,0,KCVL,KOCHUVELI,MAJN,MANGALORE JN
6053,KCVL-MAJN S/,2,QLN,QUILON,19:33:00,19:35:00,58,KCVL,KOCHUVELI,MAJN,MANGALORE JN
6053,KCVL-MAJN S/,3,KYJ,KAYANKULAM J,20:18:00,20:20:00,99,KCVL,KOCHUVELI,MAJN,MANGALORE JN
6053,KCVL-MAJN S/,4,CNGR,CHENGANNUR,20:29:00,20:31:00,119,KCVL,KOCHUVELI,MAJN,MANGALORE JN
6053,KCVL-MAJN S/,5,TRVL,TIRUVALLA,20:44:00,20:46:00,128,KCVL,KOCHUVELI,MAJN,MANGALORE JN
6053,KCVL-MAJN S/,6,KTYM,KOTTAYAM,21:22:00,21:24:00,154,KCVL,KOCHUVELI,MAJN,MANGALORE JN
6053,KCVL-MAJN S/,7,ERN,ERNAKULAM TO,22:25:00,22:30:00,213,KCVL,KOCHUVELI,MAJN,MANGALORE JN
6053,KCVL-MAJN S/,8,AWY,ALWAYE,22:48:00,22:50:00,230,KCVL,KOCHUVELI,MAJN,MANGALORE JN
6053,KCVL-MAJN S/,9,TCR,TRICHUR,23:41:00,23:43:00,285,KCVL,KOCHUVELI,MAJN,MANGALORE JN
6053,KCVL-MAJN S/,10,SRR,SHORANUR JN.,00:25:00,00:30:00,318,KCVL,KOCHUVELI,MAJN,MANGALORE JN
